Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME
0,6.857,6.857,0,6.977,6.977,0,6.914,6.914,0,7.033,7.033
0,9.055,15.912,0,8.913,15.890,0,9.376,16.290,0,9.280,16.313
0,8.736,24.648,0,8.644,24.534,0,9.057,25.346,0,8.879,25.193
0,8.954,33.601,0,8.632,33.166,0,9.126,34.472,0,8.357,33.550
0,8.785,42.386,0,8.964,42.130,0,9.974,44.447,0,8.812,42.362
