Jamie MACDONALD POSITION,Jamie MACDONALD LAP TIME,Jamie MACDONALD ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,YAKIMOVA Anna POSITION,YAKIMOVA Anna LAP TIME,YAKIMOVA Anna ELAPSED TIME,Milada DOSLA POSITION,Milada DOSLA LAP TIME,Milada DOSLA ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME
1,7.23,7.23,2,7.41,7.41,5,8.39,8.39,4,7.86,7.86,3,7.57,7.57
1,9.42,16.65,2,9.40,16.81,5,10.33,18.72,4,9.76,17.62,3,9.32,16.89
1,8.97,25.62,2,9.00,25.81,5,9.39,28.11,4,9.30,26.92,3,9.04,25.93
1,9.25,34.87,2,9.13,34.94,5,9.57,37.68,4,9.48,36.40,3,9.10,35.03
1,9.59,44.46,3,9.79,44.73,5,9.84,47.52,4,9.71,46.11,2,9.52,44.55
