PROKOP Michal POSITION,PROKOP Michal LAP TIME,PROKOP Michal ELAPSED TIME,BURROWS Jack POSITION,BURROWS Jack LAP TIME,BURROWS Jack ELAPSED TIME,Kei SAITO POSITION,Kei SAITO LAP TIME,Kei SAITO ELAPSED TIME,XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME
4,7.92,7.92,3,7.63,7.63,2,7.20,7.20,1,6.79,6.79
4,19.06,26.98,3,9.69,17.32,2,9.27,16.47,1,9.26,16.05
4,13.49,40.47,3,9.00,26.32,2,8.62,25.09,1,8.82,24.87
4,11.22,51.69,3,9.53,35.85,2,8.89,33.98,1,8.95,33.82
4,11.36,1:03.050,3,9.65,45.491,2,9.20,43.173,1,9.21,43.022
