START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,9.91,9.91,2,10.04,10.04,4,10.26,10.26,3,10.17,10.17,5,10.41,10.41,6,10.54,10.54,7,10.67,10.67,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,15.69,25.60,2,15.75,25.79,4,15.83,26.09,3,15.73,25.90,5,15.86,26.27,6,15.93,26.47,7,15.93,26.60,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,14.99,40.59,2,15.00,40.79,4,15.00,41.09,3,15.04,40.94,5,14.98,41.25,6,14.95,41.42,7,14.95,41.55,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,13.86,54.45,2,13.92,54.71,4,13.94,55.03,3,13.90,54.84,6,13.89,55.14,4,13.61,55.03,7,13.79,55.34,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,10.86,1:05.31,3,10.85,1:05.56,5,10.85,1:05.88,4,10.84,1:05.68,6,10.87,1:06.01,2,10.36,1:05.39,7,10.78,1:06.12,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
2,10.34,1:15.65,4,10.26,1:15.82,5,10.04,1:15.92,3,10.04,1:15.72,6,10.00,1:16.01,1,10.18,1:15.57,7,10.05,1:16.17,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,9.83,1:25.48,6,10.05,1:25.87,2,9.62,1:25.54,5,9.99,1:25.71,4,9.65,1:25.66,2,9.97,1:25.54,7,9.87,1:26.04,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
2,9.19,1:34.67,6,9.12,1:34.99,1,9.06,1:34.60,5,9.14,1:34.85,4,9.17,1:34.83,3,9.19,1:34.73,7,9.22,1:35.26,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
2,9.23,1:43.90,6,9.27,1:44.26,1,9.20,1:43.80,5,9.33,1:44.18,4,9.26,1:44.09,3,9.24,1:43.97,7,9.13,1:44.39,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
2,9.22,1:53.12,5,9.13,1:53.39,1,9.22,1:53.02,6,9.30,1:53.48,4,9.20,1:53.29,3,9.24,1:53.21,7,9.21,1:53.60,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,8.79,2:01.91,5,8.86,2:02.25,2,8.92,2:01.94,7,9.03,2:02.51,4,8.86,2:02.15,3,8.84,2:02.05,6,8.80,2:02.40,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,8.72,2:10.63,5,8.69,2:10.94,2,8.81,2:10.75,7,8.78,2:11.29,3,8.67,2:10.82,4,8.86,2:10.91,6,8.66,2:11.06,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,8.74,2:19.37,5,8.82,2:19.76,2,8.73,2:19.48,7,8.83,2:20.12,3,8.74,2:19.56,6,8.88,2:19.79,4,8.63,2:19.69,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
1,8.95,2:28.32,7,29.83,2:49.519,2,8.93,2:28.41,4,9.24,2:29.36,5,22.61,2:42.17,3,8.90,2:28.69,6,26.36,2:45.972,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Semifinals,2
