Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME,Paul WORTH POSITION,Paul WORTH LAP TIME,Paul WORTH ELAPSED TIME
1,6.680,6.680,2,6.700,6.700,4,8.010,8.010,3,6.770,6.770
1,9.280,15.970,2,9.440,16.150,4,9.320,17.340,3,9.580,16.360
1,9.020,25.000,3,9.040,25.200,4,9.110,26.450,2,8.800,25.160
1,8.760,33.760,2,8.810,34.010,4,9.810,36.270,3,9.160,34.330
1,9.090,42.860,2,9.210,43.220,4,9.790,46.060,3,9.320,43.650
