START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.23,9.23,4,9.42,9.42,6,9.61,9.61,1,9.11,9.11,5,9.48,9.48,3,9.26,,7,9.75,9.75,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
1,12.37,21.60,3,12.27,21.69,6,12.76,22.37,2,12.55,21.66,5,12.72,22.20,4,12.60,,7,12.75,22.50,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
1,10.68,32.28,2,10.75,32.44,6,10.64,33.01,4,11.06,32.72,5,10.68,32.88,3,10.69,,7,10.65,33.15,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
1,10.55,42.83,2,10.54,42.98,6,10.36,43.37,4,10.43,43.15,5,10.36,43.24,3,10.54,,7,10.32,43.47,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
2,10.53,53.36,1,10.33,53.31,4,10.03,53.40,6,10.40,53.55,7,10.46,53.70,3,10.29,,5,10.04,53.51,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
4,9.68,1:03.04,3,9.63,1:02.94,2,9.44,1:02.84,4,9.49,1:03.04,7,9.60,1:03.30,6,9.78,,1,9.20,1:02.71,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
4,9.44,1:12.48,2,9.44,1:12.38,5,9.73,1:12.57,1,9.10,1:12.14,6,9.47,1:12.77,7,22.43,,3,9.76,1:12.47,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
2,9.53,1:22.01,6,10.00,1:22.38,4,9.58,1:22.15,1,9.78,1:21.92,5,9.47,1:22.24,7,12.57,,3,9.59,1:22.06,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
2,10.14,1:32.15,6,10.04,1:32.42,3,10.08,1:32.23,1,10.12,1:32.04,5,10.16,1:32.40,7,11.07,,3,10.17,1:32.23,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
3,9.64,1:41.79,4,9.43,1:41.85,1,9.27,1:41.50,2,9.59,1:41.63,6,9.62,1:42.02,7,10.57,,5,9.63,1:41.86,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
4,9.31,1:51.10,5,9.44,1:51.29,1,9.19,1:50.69,2,9.19,1:50.82,6,9.45,1:51.47,7,10.39,,3,9.04,1:50.90,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
4,9.41,2:00.51,5,9.31,2:00.60,1,8.96,1:59.65,2,8.96,1:59.78,6,9.41,2:00.88,7,10.11,,3,8.95,1:59.85,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
5,9.87,2:10.38,4,9.69,2:10.29,1,9.10,2:08.75,3,9.16,2:08.94,6,9.84,2:10.72,7,9.97,,2,8.96,2:08.81,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
5,10.35,2:20.73,4,10.25,2:20.54,0,9.44,2:18.19,0,9.27,2:18.21,6,10.28,2:21.00,7,16.19,2:46.46,1,9.21,2:18.02,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Heats,4
