Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,7.18,7.18,2,7.48,7.48,3,7.59,7.59,4,7.76,7.76
1,9.56,16.74,2,9.76,17.24,3,9.79,17.38,4,9.75,17.51
1,9.21,25.95,2,9.28,26.52,3,9.26,26.64,4,9.26,26.77
1,9.48,35.43,2,9.44,35.96,3,9.44,36.08,4,9.34,36.11
1,9.77,45.191,2,9.71,45.666,3,9.69,45.766,4,10.41,46.514
