WANG Shuang POSITION,WANG Shuang LAP TIME,WANG Shuang ELAPSED TIME,LIN Wei POSITION,LIN Wei LAP TIME,LIN Wei ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME,Ildiko SZEKELY POSITION,Ildiko SZEKELY LAP TIME,Ildiko SZEKELY ELAPSED TIME
0,7.475,7.475,0,7.853,7.853,0,8.332,8.332,0,8.660,8.660
0,9.908,17.383,0,10.267,18.121,0,10.717,19.049,0,10.771,19.431
0,9.795,27.178,0,10.047,28.168,0,10.503,29.553,0,10.397,29.828
0,9.726,36.904,0,10.392,38.560,0,10.467,40.020,0,10.531,40.359
0,,,0,,,0,,,0,,
