START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.66,9.66,4,10.07,10.07,5,10.25,10.25,2,9.79,9.79,3,9.91,9.91,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,13.96,23.62,4,13.95,24.02,5,13.94,24.19,2,13.94,23.73,3,13.92,23.83,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,12.78,36.40,4,12.92,36.94,5,12.91,37.10,2,12.79,36.52,3,12.83,36.66,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,12.05,48.45,4,11.88,48.82,5,11.90,49.00,2,12.02,48.54,3,11.99,48.65,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,11.86,1:00.31,4,11.86,1:00.68,5,11.81,1:00.81,2,11.86,1:00.40,3,11.87,1:00.52,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,11.60,1:11.91,4,11.58,1:12.26,5,11.58,1:12.39,2,11.59,1:11.99,3,11.60,1:12.12,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,10.99,1:22.90,4,11.05,1:23.31,5,11.04,1:23.43,2,11.00,1:22.99,3,10.98,1:23.10,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,10.37,1:33.27,4,10.33,1:33.64,5,10.33,1:33.76,2,10.36,1:33.35,3,10.37,1:33.47,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
1,10.11,1:43.38,4,10.02,1:43.66,5,10.07,1:43.83,2,10.12,1:43.47,3,10.16,1:43.63,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
2,9.79,1:53.17,1,9.44,1:53.10,4,9.50,1:53.33,3,9.76,1:53.23,5,9.97,1:53.60,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
2,9.38,2:02.55,1,9.24,2:02.34,4,9.40,2:02.73,3,9.44,2:02.67,5,9.96,2:03.56,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
2,9.39,2:11.94,1,9.50,2:11.84,3,9.33,2:12.06,4,9.50,2:12.17,5,10.21,2:13.77,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
3,9.60,2:21.54,1,9.57,2:21.41,2,9.43,2:21.49,4,9.55,2:21.72,5,10.71,2:24.48,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
3,9.76,2:31.30,2,9.76,2:31.17,1,9.62,2:31.11,4,9.66,2:31.38,5,11.11,2:35.59,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,4
