Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Karol BOBOWICZ POSITION,Karol BOBOWICZ LAP TIME,Karol BOBOWICZ ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME,Lubomir POPOVSKI POSITION,Lubomir POPOVSKI LAP TIME,Lubomir POPOVSKI ELAPSED TIME
3,7.148,7.148,5,7.399,7.399,2,6.716,6.716,1,6.639,6.639,4,7.171,7.171
3,9.088,16.235,5,9.222,16.621,2,9.222,15.938,1,9.142,15.780,4,9.298,16.468
3,9.208,25.443,5,8.970,25.591,2,9.017,24.955,1,9.114,24.894,4,8.995,25.463
3,9.008,34.450,4,8.915,34.505,1,8.918,33.872,2,9.105,33.998,5,9.398,34.861
3,9.44,43.882,4,9.61,44.110,2,9.72,43.591,1,9.49,43.487,5,9.44,44.299
