DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME
2,7.24,7.24,1,7.02,7.02,3,7.32,7.32,4,7.66,7.66
2,9.27,16.51,1,9.25,16.27,3,9.24,16.56,4,9.40,17.06
2,8.83,25.34,1,8.86,25.13,3,9.01,25.57,4,9.20,26.26
2,8.92,34.26,1,8.98,34.11,3,8.82,34.39,4,9.19,35.45
2,9.12,43.370,1,9.11,43.200,3,9.06,43.438,4,9.37,44.803
