TEKSE Csongor POSITION,TEKSE Csongor LAP TIME,TEKSE Csongor ELAPSED TIME,Arno JASPERS POSITION,Arno JASPERS LAP TIME,Arno JASPERS ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Marco BERTOLDI POSITION,Marco BERTOLDI LAP TIME,Marco BERTOLDI ELAPSED TIME
0,7.846,7.846,0,7.434,7.434,0,7.039,7.039,0,7.068,7.068
0,10.511,18.357,0,9.536,16.971,0,9.682,16.720,0,9.470,16.538
0,10.431,28.788,0,9.237,26.208,0,8.800,25.520,0,9.119,25.657
0,10.293,39.081,0,8.890,35.098,0,8.377,33.897,0,9.321,34.978
0,,,0,,,0,,,0,,
