ZHAO Qinyu POSITION,ZHAO Qinyu LAP TIME,ZHAO Qinyu ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,Derek GRAY POSITION,Derek GRAY LAP TIME,Derek GRAY ELAPSED TIME,Gianluigi NOVER POSITION,Gianluigi NOVER LAP TIME,Gianluigi NOVER ELAPSED TIME
0,6.909,6.909,0,6.898,6.898,0,6.924,6.924,0,7.309,7.309
0,9.389,16.298,0,9.716,16.614,0,9.442,16.367,0,9.418,16.728
0,8.983,25.281,0,9.121,25.735,0,9.108,25.475,0,8.843,25.571
0,9.161,34.442,0,9.153,34.888,0,9.529,35.003,0,9.349,34.920
0,,,0,,,0,,,0,,
