ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,HWANG Hyun Sun POSITION,HWANG Hyun Sun LAP TIME,HWANG Hyun Sun ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME
1,7.14,7.14,2,7.51,7.51,4,7.85,7.85,3,7.63,7.63
1,9.26,16.40,2,9.52,17.03,4,9.60,17.45,3,9.62,17.25
1,8.98,25.38,2,9.00,26.03,4,9.10,26.55,3,9.26,26.51
1,9.31,34.69,2,9.19,35.22,3,9.58,36.13,4,26.20,52.71
1,9.38,44.062,2,9.30,44.514,3,9.55,45.673,4,15.46,1:08.167
