DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Philemon RAINER POSITION,Philemon RAINER LAP TIME,Philemon RAINER ELAPSED TIME,Maksim SIARHEYU POSITION,Maksim SIARHEYU LAP TIME,Maksim SIARHEYU ELAPSED TIME
2,7.29,7.29,1,6.76,6.76,4,7.81,7.81,3,7.42,7.42
2,9.28,16.57,1,8.92,15.68,4,9.87,17.68,3,9.25,16.67
2,8.87,25.44,1,8.68,24.36,4,9.71,27.39,3,8.86,25.53
2,9.12,34.56,1,8.83,33.19,4,9.76,37.15,3,9.12,34.65
2,9.41,43.97,1,9.10,42.29,4,10.05,47.20,3,9.35,44.00
