ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,Casey MULLARKEY POSITION,Casey MULLARKEY LAP TIME,Casey MULLARKEY ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME,Nurlibek BEISEEV POSITION,Nurlibek BEISEEV LAP TIME,Nurlibek BEISEEV ELAPSED TIME
2,7.07,7.07,3,7.24,7.24,1,6.80,6.80,4,7.37,7.37,5,7.62,7.62
2,8.97,16.04,3,8.85,16.09,1,8.84,15.64,4,8.97,16.34,5,9.17,16.79
2,8.32,24.36,3,8.43,24.52,1,8.39,24.03,4,8.58,24.92,5,8.70,25.49
2,8.44,32.80,3,8.60,33.12,1,8.55,32.58,4,8.64,33.56,5,8.82,34.31
2,8.75,41.55,3,8.87,41.99,1,8.73,41.31,4,8.97,42.53,5,9.13,43.44
