KONSTANTINOVA Ekaterina POSITION,KONSTANTINOVA Ekaterina LAP TIME,KONSTANTINOVA Ekaterina ELAPSED TIME,KIKUCHI Sumire POSITION,KIKUCHI Sumire LAP TIME,KIKUCHI Sumire ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,Alica PORUBSKA POSITION,Alica PORUBSKA LAP TIME,Alica PORUBSKA ELAPSED TIME
1,7.60,7.60,4,7.81,7.81,2,7.70,7.70,3,7.79,7.79
1,9.63,17.23,4,9.94,17.75,2,9.63,17.33,3,9.77,17.56
1,9.27,26.50,4,9.10,26.85,2,9.27,26.60,3,9.17,26.73
1,9.32,35.82,4,9.33,36.18,2,9.31,35.91,3,9.30,36.03
1,9.52,45.337,4,9.48,45.655,2,9.51,45.418,3,9.48,45.507
