Hiroki YOKOYAMA POSITION,Hiroki YOKOYAMA LAP TIME,Hiroki YOKOYAMA ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME
3,7.10,7.10,1,6.87,6.87,2,7.07,7.07,4,7.21,7.21
3,9.16,16.26,1,8.90,15.77,2,9.05,16.12,4,9.25,16.46
3,8.55,24.81,1,8.53,24.30,2,8.42,24.54,4,8.96,25.42
3,8.65,33.46,1,8.69,32.99,2,8.55,33.09,4,9.15,34.57
3,9.90,42.460,1,8.82,41.806,2,8.79,41.877,4,9.48,44.042
