START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,13.49,13.49,1,13.17,13.17,2,13.25,13.25,4,13.65,13.65,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,9.82,23.31,1,9.48,22.65,2,9.51,22.76,4,10.08,23.73,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.18,33.49,1,9.14,31.79,2,9.20,31.96,4,9.84,33.57,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.06,43.55,1,9.34,41.13,2,9.19,41.15,4,10.44,44.01,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,9.80,53.35,1,9.39,50.52,2,9.48,50.63,4,10.29,54.30,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,19.70,1:13.05,1,9.52,1:00.04,2,9.59,1:00.22,3,10.13,1:04.43,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
,,,1,9.66,1:09.70,2,9.58,1:09.80,3,9.93,1:14.36,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,,1:22.97,1,9.58,1:19.28,2,9.57,1:19.37,4,9.62,1:23.98,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.51,1:33.48,1,9.58,1:28.86,2,9.65,1:29.02,4,10.04,1:34.02,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.22,1:43.70,1,9.60,1:38.46,2,9.48,1:38.50,4,10.25,1:44.27,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.02,1:53.72,1,9.66,1:48.12,2,9.86,1:48.36,4,10.34,1:54.61,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.21,2:03.93,1,9.82,1:57.94,2,9.66,1:58.02,4,10.51,2:05.12,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.32,2:14.25,1,9.62,2:07.56,2,9.62,2:07.64,4,10.02,2:15.14,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.09,2:24.34,1,9.50,2:17.06,2,9.54,2:17.18,4,9.50,2:24.64,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
3,10.24,2:34.58,1,9.38,2:26.44,2,9.44,2:26.62,4,10.04,2:34.68,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,14.33,2:48.91,1,9.69,2:36.13,2,9.52,2:36.14,3,10.70,2:45.38,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,12.62,3:01.53,2,9.84,2:45.97,1,9.74,2:45.88,3,10.92,2:56.30,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.34,3:11.87,2,9.87,2:55.84,1,9.86,2:55.74,3,10.73,3:07.03,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.09,3:21.96,2,9.66,3:05.50,1,9.68,3:05.42,3,10.31,3:17.34,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.65,3:32.61,2,9.60,3:15.10,1,9.58,3:15.00,3,9.91,3:27.25,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,11.70,3:44.31,2,9.77,3:24.87,1,9.73,3:24.73,3,10.21,3:37.46,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.58,3:54.89,2,9.73,3:34.60,1,9.60,3:34.33,3,10.58,3:48.04,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.11,4:05.00,2,9.57,3:44.17,1,9.47,3:43.80,3,10.61,3:58.65,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.33,4:15.33,2,9.74,3:53.91,1,10.01,3:53.81,3,10.58,4:09.23,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,10.63,4:25.96,2,9.46,4:03.37,1,9.55,4:03.36,3,10.53,4:19.76,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,11.19,4:37.15,1,9.35,4:12.72,2,9.50,4:12.86,3,9.95,4:29.71,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
4,11.63,4:48.781,1,9.40,4:22.12,2,9.34,4:22.20,3,10.01,4:39.720,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,w,Quarterfinals,4
