Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME
0,15.259,15.259,0,15.455,15.455,0,15.643,15.643,0,16.463,16.463
0,12.108,27.368,0,12.084,27.539,0,12.117,27.761,0,11.167,27.630
0,11.793,39.161,0,11.792,39.330,0,11.707,39.468,0,11.746,39.375
0,10.778,49.939,0,10.875,50.206,0,11.004,50.472,0,10.835,50.210
0,11.060,1:00.999,0,10.129,1:00.334,0,9.988,1:00.460,0,10.150,1:00.360
0,9.766,1:10.765,0,10.529,1:10.863,0,10.613,1:11.073,0,10.619,1:10.979
0,10.437,1:21.202,0,10.076,1:20.939,0,10.179,1:21.252,0,9.899,1:20.878
0,10.127,1:31.329,0,9.531,1:30.470,0,10.513,1:31.765,0,9.691,1:30.569
0,10.563,1:41.893,0,9.703,1:40.173,0,13.817,1:45.581,0,9.832,1:40.401
