JACOBS Gina POSITION,JACOBS Gina LAP TIME,JACOBS Gina ELAPSED TIME,Gloria IORIATTI POSITION,Gloria IORIATTI LAP TIME,Gloria IORIATTI ELAPSED TIME,STORMOWSKA Kamila POSITION,STORMOWSKA Kamila LAP TIME,STORMOWSKA Kamila ELAPSED TIME,Angelina TARASOVA POSITION,Angelina TARASOVA LAP TIME,Angelina TARASOVA ELAPSED TIME,Nor Marissa Alia BINTI AHMAD LOKMAN POSITION,Nor Marissa Alia BINTI AHMAD LOKMAN LAP TIME,Nor Marissa Alia BINTI AHMAD LOKMAN ELAPSED TIME
4,8.25,8.25,2,7.84,7.84,1,7.52,7.52,3,7.92,7.92,5,8.51,8.51
4,10.09,18.34,3,10.01,17.85,1,9.79,17.31,2,9.92,17.84,5,10.75,19.26
4,9.44,27.78,3,9.57,27.42,1,9.47,26.78,2,9.37,27.21,5,10.65,29.91
4,9.49,37.27,3,9.54,36.96,1,9.54,36.32,2,9.39,36.60,5,10.95,40.86
4,9.62,46.89,3,9.80,46.76,1,9.90,46.22,2,9.69,46.29,5,11.58,52.44
