Zsolt KALAMAR KERTESZ POSITION,Zsolt KALAMAR KERTESZ LAP TIME,Zsolt KALAMAR KERTESZ ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,Benjamin STUTHRIDGE POSITION,Benjamin STUTHRIDGE LAP TIME,Benjamin STUTHRIDGE ELAPSED TIME
3,7.294,7.294,1,6.989,6.989,2,7.110,7.110,4,7.572,7.572
3,9.472,16.765,1,9.381,16.370,2,9.331,16.441,4,9.642,17.214
3,9.184,25.949,1,8.883,25.252,2,8.940,25.380,4,9.507,26.720
3,9.327,35.275,1,9.041,34.292,2,8.980,34.360,4,9.518,36.238
3,9.63,44.898,1,9.23,43.522,2,9.25,43.608,4,10.13,46.367
