Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME
1,6.81,6.81,2,6.97,6.97,3,7.12,7.12,4,7.24,7.24
1,8.95,15.76,2,8.95,15.92,3,8.92,16.04,4,8.93,16.17
1,8.45,24.21,2,8.45,24.37,4,8.64,24.68,3,8.29,24.46
1,8.66,32.87,2,8.63,33.00,4,8.68,33.36,3,8.55,33.01
1,8.90,41.761,3,9.28,42.277,4,8.97,42.328,2,9.13,42.133
