HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME,Mathieu GIROUX POSITION,Mathieu GIROUX LAP TIME,Mathieu GIROUX ELAPSED TIME,LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
0,13.290,13.290,0,13.297,13.297,0,13.491,13.491,0,13.208,13.208
0,10.039,23.330,0,9.871,23.167,0,9.848,23.339,0,9.940,23.147
0,9.338,32.667,0,9.180,32.348,0,9.134,32.474,0,9.232,32.379
0,9.083,41.750,0,9.311,41.659,0,9.148,41.621,0,9.148,41.527
0,9.120,50.870,0,9.058,50.716,0,8.987,50.609,0,9.231,50.758
0,8.871,59.741,0,9.129,59.846,0,9.140,59.748,0,9.131,59.888
0,9.101,1:08.842,0,9.059,1:08.904,0,9.019,1:08.767,0,9.174,1:09.062
0,9.277,1:18.119,0,9.242,1:18.146,0,9.214,1:17.981,0,9.997,1:19.060
0,,,0,,,0,,,0,,
