Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,KRUZBERGS Roberts POSITION,KRUZBERGS Roberts LAP TIME,KRUZBERGS Roberts ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,MIGUNOV Dmitry POSITION,MIGUNOV Dmitry LAP TIME,MIGUNOV Dmitry ELAPSED TIME,TREACY Niall POSITION,TREACY Niall LAP TIME,TREACY Niall ELAPSED TIME
1,6.95,6.95,5,7.35,7.35,3,7.21,7.21,2,7.08,7.08,4,7.30,7.30
1,8.83,15.78,5,8.99,16.34,3,8.80,16.01,2,8.83,15.91,4,8.88,16.18
1,8.38,24.16,5,8.35,24.69,3,8.38,24.39,2,8.39,24.30,4,8.39,24.57
1,8.46,32.62,5,8.39,33.08,3,8.48,32.87,2,8.47,32.77,4,8.44,33.01
1,8.49,41.11,4,8.53,41.611,3,8.56,41.43,2,8.63,41.40,5,8.66,41.676
