Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,Soo An YOO POSITION,Soo An YOO LAP TIME,Soo An YOO ELAPSED TIME,AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME
1,6.91,6.91,2,7.13,7.13,3,7.14,7.14,4,7.48,7.48
1,9.05,15.96,3,9.26,16.39,2,8.94,16.08,4,9.03,16.51
1,8.64,24.60,3,8.53,24.92,2,8.60,24.68,4,8.51,25.02
1,8.74,33.34,3,8.60,33.52,2,8.77,33.45,4,8.68,33.70
1,9.03,42.363,3,8.98,42.501,2,9.00,42.444,4,8.90,42.595
