GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME
0,7.070,7.070,0,6.729,6.729,0,7.176,7.176,0,6.875,6.875
0,9.045,16.115,0,9.004,15.733,0,9.392,16.568,0,8.984,15.859
0,8.842,24.957,0,8.668,24.401,0,8.891,25.458,0,9.202,25.060
0,8.973,33.930,0,8.724,33.125,0,9.115,34.574,0,8.158,33.218
0,9.511,43.441,0,9.100,42.226,0,,,0,10.772,43.990
