Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME
0,7.620,7.620,0,7.963,7.963,0,7.606,7.606,0,7.427,7.427
0,9.833,17.453,0,9.786,17.749,0,9.936,17.542,0,9.989,17.415
0,9.430,26.883,0,9.416,27.165,0,9.576,27.118,0,9.454,26.869
0,9.408,36.291,0,9.236,36.401,0,9.659,36.777,0,9.747,36.615
0,,,0,,,0,,,0,,
