Nita AVRITH POSITION,Nita AVRITH LAP TIME,Nita AVRITH ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
0,7.580,7.580,0,7.355,7.355,0,7.851,7.851,0,7.677,7.677
0,9.770,17.349,0,9.859,17.213,0,9.978,17.830,0,9.867,17.544
0,9.315,26.665,0,9.336,26.549,0,9.218,27.047,0,9.244,26.788
0,9.396,36.061,0,9.523,36.072,0,9.376,36.423,0,9.336,36.123
0,9.800,45.861,0,9.943,46.015,0,9.925,46.348,0,9.837,45.960
