Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME
0,7.045,7.045,0,7.170,7.170,0,7.082,7.082,0,7.369,7.369
0,9.201,16.247,0,9.152,16.322,0,9.180,16.262,0,9.044,16.413
0,8.697,24.943,0,8.925,25.247,0,8.867,25.129,0,8.786,25.199
0,8.820,33.763,0,9.012,34.258,0,8.921,34.050,0,9.198,34.397
0,,,0,,,0,,,0,,
