PIVIROTTO Ryan POSITION,PIVIROTTO Ryan LAP TIME,PIVIROTTO Ryan ELAPSED TIME,Hironobu MURATAKE POSITION,Hironobu MURATAKE LAP TIME,Hironobu MURATAKE ELAPSED TIME,HWANG Dae Heon POSITION,HWANG Dae Heon LAP TIME,HWANG Dae Heon ELAPSED TIME,VANHOOREN Rino POSITION,VANHOOREN Rino LAP TIME,VANHOOREN Rino ELAPSED TIME
2,7.20,7.20,4,7.31,7.31,1,7.03,7.03,3,7.28,7.28
2,9.17,16.37,3,9.28,16.59,1,8.88,15.91,4,9.60,16.88
2,8.48,24.85,3,8.48,25.07,1,8.45,24.36,4,9.01,25.89
2,8.57,33.42,3,8.44,33.51,1,8.62,32.98,4,9.14,35.03
2,8.52,41.94,3,8.70,42.21,1,8.74,41.72,4,9.14,44.17
