Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME
0,13.051,13.051,0,12.815,12.815,0,12.889,12.889,0,13.087,13.087
0,10.214,23.264,0,10.129,22.943,0,10.271,23.160,0,10.349,23.436
0,10.210,33.475,0,10.205,33.149,0,10.126,33.287,0,10.146,33.583
0,9.251,42.725,0,9.455,42.604,0,9.283,42.569,0,9.211,42.794
0,9.725,52.450,0,9.532,52.136,0,9.537,52.106,0,9.555,52.348
0,9.335,1:01.785,0,9.472,1:01.608,0,9.434,1:01.540,0,9.398,1:01.746
0,9.531,1:11.316,0,9.473,1:11.081,0,9.488,1:11.027,0,9.599,1:11.345
0,9.154,1:20.470,0,9.397,1:20.477,0,9.133,1:20.160,0,9.064,1:20.410
0,9.292,1:29.762,0,8.856,1:29.333,0,9.305,1:29.464,0,9.335,1:29.744
