JANG Won-Hoon POSITION,JANG Won-Hoon LAP TIME,JANG Won-Hoon ELAPSED TIME,GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,Gianluigi NOVER POSITION,Gianluigi NOVER LAP TIME,Gianluigi NOVER ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME
0,6.837,6.837,0,6.979,6.979,0,7.184,7.184,0,7.257,7.257
0,9.160,15.996,0,9.088,16.067,0,9.543,16.727,0,9.264,16.521
0,16.212,32.208,0,8.942,25.009,0,8.910,25.636,0,9.027,25.548
0,35.173,1:07.381,0,9.055,34.064,0,9.065,34.702,0,9.208,34.756
0,,,0,,,0,,,0,,
