Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME
0,7.150,7.150,0,6.879,6.879,0,7.285,7.285,0,8.175,8.175
0,9.601,16.750,0,9.489,16.368,0,9.554,16.839,0,10.597,18.772
0,9.410,26.160,0,9.128,25.496,0,9.519,26.358,0,10.342,29.114
0,9.338,35.498,0,9.316,34.811,0,9.641,35.999,0,10.773,39.887
0,10.024,45.522,0,9.694,44.505,0,,,0,11.084,50.971
