WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
1,6.79,6.79,3,7.16,7.16,4,7.24,7.24,2,6.96,6.96
1,8.76,15.55,4,9.16,16.32,3,9.07,16.31,2,8.77,15.73
1,8.39,23.94,4,8.55,24.87,3,8.39,24.70,2,8.35,24.08
1,8.62,32.56,4,8.39,33.26,3,8.45,33.15,2,8.65,32.73
1,8.59,41.147,4,8.53,41.785,3,8.57,41.715,2,8.70,41.421
