KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,SCHUBERT Christoph POSITION,SCHUBERT Christoph LAP TIME,SCHUBERT Christoph ELAPSED TIME
1,6.72,6.72,2,6.74,6.74,3,7.02,7.02,4,7.21,7.21,5,7.36,7.36
1,8.84,15.56,2,8.91,15.65,3,8.78,15.80,4,8.70,15.91,5,8.80,16.16
1,8.32,23.88,2,8.29,23.94,3,8.24,24.04,4,8.28,24.19,5,8.43,24.59
1,8.32,32.20,2,8.35,32.29,3,8.33,32.37,4,8.31,32.50,5,8.51,33.10
1,8.41,40.61,4,9.14,41.407,0,,PHOTO,3,,41.027,5,8.81,41.896
