Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME
0,6.912,6.912,0,6.985,6.985,0,7.383,7.383
0,9.077,15.989,0,9.214,16.199,0,9.431,16.814
0,8.847,24.836,0,9.088,25.287,0,8.995,25.809
0,8.909,33.745,0,9.272,34.559,0,9.238,35.047
0,9.897,43.642,0,9.492,44.051,0,1:05.830,1:40.877
