Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,Davut TAHTACI POSITION,Davut TAHTACI LAP TIME,Davut TAHTACI ELAPSED TIME,Ryosuke SAKAZUME POSITION,Ryosuke SAKAZUME LAP TIME,Ryosuke SAKAZUME ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME
1,6.89,6.89,4,7.42,7.42,2,7.04,7.04,3,7.26,7.26
1,8.83,15.72,4,9.40,16.82,2,8.77,15.81,3,9.02,16.28
1,8.35,24.07,4,8.85,25.67,2,8.35,24.16,3,8.56,24.84
1,8.41,32.48,4,8.95,34.62,2,8.42,32.58,3,8.68,33.52
1,8.54,41.02,4,9.26,43.88,2,8.61,41.19,3,8.80,42.32
