START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,10.17,10.17,3,10.46,10.46,2,10.31,10.31,,,,4,10.63,10.63,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,14.18,24.35,3,14.14,24.60,2,14.16,24.47,,,,4,14.08,24.71,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,12.62,36.97,3,12.59,37.19,2,12.62,37.09,,,,4,12.59,37.30,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,12.93,49.90,3,12.88,50.07,2,12.91,50.00,,,,4,12.87,50.17,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,12.68,1:02.58,3,12.77,1:02.84,2,12.70,1:02.70,,,,4,12.77,1:02.94,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,12.47,1:15.05,3,12.37,1:15.21,2,12.46,1:15.16,,,,4,12.46,1:15.40,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.92,1:25.97,2,10.87,1:26.08,3,11.05,1:26.21,,,,4,10.97,1:26.37,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.49,1:36.46,2,10.50,1:36.58,3,10.49,1:36.70,,,,4,10.45,1:36.82,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.68,1:47.14,2,10.68,1:47.26,3,10.68,1:47.38,,,,4,10.70,1:47.52,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.56,1:57.70,2,10.56,1:57.82,3,10.54,1:57.92,,,,4,10.54,1:58.06,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.56,2:08.26,2,10.55,2:08.37,3,10.57,2:08.49,,,,4,10.62,2:08.68,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.16,2:18.42,2,10.19,2:18.56,3,10.29,2:18.78,,,,4,10.63,2:19.31,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.26,2:28.68,2,10.33,2:28.89,3,10.67,2:29.45,,,,4,11.12,2:30.43,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
1,10.28,2:38.957,2,10.42,2:39.309,3,10.90,2:40.341,0,,PEN,4,11.41,2:41.833,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,5
