DOAK Rikki POSITION,DOAK Rikki LAP TIME,DOAK Rikki ELAPSED TIME,Marketa FAJKUSOVA POSITION,Marketa FAJKUSOVA LAP TIME,Marketa FAJKUSOVA ELAPSED TIME,LETAI Julie POSITION,LETAI Julie LAP TIME,LETAI Julie ELAPSED TIME,YAKIMOVA Anna POSITION,YAKIMOVA Anna LAP TIME,YAKIMOVA Anna ELAPSED TIME,THOMSON Kathryn POSITION,THOMSON Kathryn LAP TIME,THOMSON Kathryn ELAPSED TIME
1,7.27,7.27,3,7.95,7.95,2,7.66,7.66,5,8.28,8.28,4,8.03,8.03
1,9.37,16.64,4,9.91,17.86,2,9.73,17.39,5,10.04,18.32,3,9.52,17.55
1,8.93,25.57,4,9.40,27.26,3,9.28,26.67,5,17.29,35.61,2,8.99,26.54
1,9.22,34.79,4,9.54,36.80,3,9.43,36.10,5,20.38,55.99,2,9.00,35.54
1,9.47,44.26,4,9.81,46.610,3,9.75,45.854,5,12.61,1:08.609,2,9.31,44.85
