Kynie CHAN POSITION,Kynie CHAN LAP TIME,Kynie CHAN ELAPSED TIME,Sofiia KHOCHYNA POSITION,Sofiia KHOCHYNA LAP TIME,Sofiia KHOCHYNA ELAPSED TIME,Kar Weng SOO POSITION,Kar Weng SOO LAP TIME,Kar Weng SOO ELAPSED TIME,Tanith TURNER POSITION,Tanith TURNER LAP TIME,Tanith TURNER ELAPSED TIME,Juliette BRINDAMOUR POSITION,Juliette BRINDAMOUR LAP TIME,Juliette BRINDAMOUR ELAPSED TIME
5,17.81,17.81,3,17.53,17.53,4,17.65,17.65,2,17.42,17.42,1,17.27,17.27
4,13.09,30.90,3,13.29,30.82,5,13.26,30.91,2,13.29,30.71,1,13.34,30.61
5,12.80,43.70,3,12.64,43.46,4,12.68,43.59,2,12.63,43.34,1,12.62,43.23
5,12.15,55.85,3,12.15,55.61,4,12.15,55.74,2,12.14,55.48,1,12.14,55.37
5,12.09,1:07.94,3,12.13,1:07.74,4,12.09,1:07.83,2,12.13,1:07.61,1,12.13,1:07.50
5,11.61,1:19.55,3,11.56,1:19.30,4,11.61,1:19.44,2,11.51,1:19.12,1,11.42,1:18.92
5,10.72,1:30.27,3,10.72,1:30.02,4,10.69,1:30.13,2,10.53,1:29.65,1,10.07,1:28.99
4,10.89,1:41.16,3,10.92,1:40.94,5,11.10,1:41.23,2,10.49,1:40.14,1,9.76,1:38.75
4,11.03,1:52.196,3,11.12,1:52.065,5,11.04,1:52.279,2,10.88,1:51.022,1,9.93,1:48.682
