HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Ganbat JARGALANCHULUUN POSITION,Ganbat JARGALANCHULUUN LAP TIME,Ganbat JARGALANCHULUUN ELAPSED TIME,David Mano LOTH POSITION,David Mano LOTH LAP TIME,David Mano LOTH ELAPSED TIME,Sascha LAUBER POSITION,Sascha LAUBER LAP TIME,Sascha LAUBER ELAPSED TIME
1,6.586,6.586,3,7.538,7.538,4,9.685,9.685,2,7.217,7.217
1,9.174,15.760,3,10.532,18.069,4,10.241,19.926,2,9.298,16.514
1,9.383,25.143,3,10.234,28.303,4,9.443,29.368,2,9.932,26.446
1,10.432,35.574,3,10.698,39.000,4,9.720,39.087,2,10.221,36.667
1,11.16,46.730,4,10.82,49.817,3,10.31,49.397,2,10.83,47.493
