DOAK Rikki POSITION,DOAK Rikki LAP TIME,DOAK Rikki ELAPSED TIME,ASCIC Valentina POSITION,ASCIC Valentina LAP TIME,ASCIC Valentina ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME,KAYE Talya POSITION,KAYE Talya LAP TIME,KAYE Talya ELAPSED TIME,DAUDET Gwendoline POSITION,DAUDET Gwendoline LAP TIME,DAUDET Gwendoline ELAPSED TIME
2,7.32,7.32,3,7.64,7.64,1,7.20,7.20,5,12.47,12.47,4,8.19,8.19
2,9.25,16.57,3,9.74,17.38,1,9.18,16.38,5,11.09,23.56,4,9.92,18.11
2,8.86,25.43,3,9.29,26.67,1,8.74,25.12,5,10.91,34.47,4,9.41,27.52
2,8.88,34.31,3,9.54,36.21,1,8.88,34.00,5,10.26,44.73,4,9.52,37.04
2,9.03,43.34,3,9.97,46.18,1,9.00,43.00,5,10.34,55.07,4,9.97,47.01
