Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME
0,13.808,13.808,0,13.898,13.898,0,13.735,13.735,0,13.749,13.749
0,10.891,24.699,0,10.912,24.810,0,10.678,24.413,0,11.067,24.815
0,10.177,34.877,0,10.190,35.000,0,10.278,34.691,0,10.238,35.053
0,10.401,45.278,0,10.181,45.181,0,10.306,44.997,0,10.151,45.205
0,10.086,55.364,0,10.222,55.403,0,10.279,55.277,0,10.174,55.379
0,9.672,1:05.035,0,9.826,1:05.229,0,10.006,1:05.283,0,10.232,1:05.611
0,9.564,1:14.600,0,9.570,1:14.799,0,9.808,1:15.091,0,9.413,1:15.024
0,9.588,1:24.187,0,9.213,1:24.012,0,9.797,1:24.888,0,9.971,1:24.996
0,9.939,1:34.127,0,9.736,1:33.749,0,10.050,1:34.938,0,10.064,1:35.059
