Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Daniela IVANOVA POSITION,Daniela IVANOVA LAP TIME,Daniela IVANOVA ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME
1,7.051,7.051,2,7.308,7.308,3,7.555,7.555,4,7.768,7.768
1,9.447,16.498,2,9.556,16.863,3,9.692,17.247,4,9.532,17.301
1,9.093,25.591,2,9.387,26.251,4,9.393,26.640,3,9.196,26.497
1,9.178,34.769,2,9.511,35.761,4,9.434,36.074,3,9.466,35.963
1,9.618,44.387,3,9.952,45.713,4,9.843,45.917,2,9.648,45.611
1,9.440,16.480,2,9.550,16.840,3,9.690,17.230,4,9.530,17.280
1,9.090,25.570,2,9.380,26.230,4,9.390,26.620,3,9.190,26.480
1,9.170,34.750,2,9.510,35.740,4,9.430,36.050,3,9.460,35.940
1,9.610,44.370,3,9.950,45.690,4,9.840,45.900,2,9.640,45.590
