START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
0,11.924,11.924,0,11.974,11.974,0,12.079,12.079,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.218,21.142,0,9.443,21.417,0,9.945,22.024,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.123,30.265,0,9.333,30.750,0,8.563,30.587,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,8.917,39.182,0,9.396,40.147,0,8.728,39.315,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.281,48.462,0,9.440,49.587,0,9.955,49.270,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.180,57.642,0,9.350,58.936,0,9.210,58.480,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.485,1:07.128,0,16.674,1:15.611,0,10.276,1:08.757,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.897,1:17.024,0,9.856,1:25.467,0,10.002,1:18.758,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,10.119,1:27.144,0,9.987,1:35.454,0,10.161,1:28.919,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,10.524,1:37.668,0,9.401,1:44.855,0,9.602,1:38.521,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,10.158,1:47.826,0,9.278,1:54.133,0,9.311,1:47.832,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.627,1:57.454,0,9.511,2:03.644,0,9.792,1:57.624,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.769,2:07.223,0,10.325,2:13.969,0,9.662,2:07.287,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.927,2:17.150,0,9.917,2:23.886,0,9.892,2:17.178,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.491,2:26.641,0,9.863,2:33.748,0,10.230,2:27.408,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.900,2:36.541,0,10.036,2:43.784,0,9.651,2:37.059,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,9.610,2:46.151,0,9.892,2:53.676,0,9.528,2:46.586,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
0,,,0,,,0,,,2006-2007,"2007 ISU World Junior Championships, Czech Republic",2000mRelay,m,Heats,6
