WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Tunay SIMSEK POSITION,Tunay SIMSEK LAP TIME,Tunay SIMSEK ELAPSED TIME,Teerasak BOONPOK POSITION,Teerasak BOONPOK LAP TIME,Teerasak BOONPOK ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,OLAH Bence POSITION,OLAH Bence LAP TIME,OLAH Bence ELAPSED TIME
1,6.82,6.82,3,7.13,7.13,4,7.65,7.65,2,7.01,7.01,5,7.73,7.73
1,8.67,15.49,3,9.31,16.44,5,10.09,17.74,2,8.76,15.77,4,9.48,17.21
1,8.38,23.87,3,8.86,25.30,5,9.96,27.70,2,8.41,24.18,4,8.91,26.12
1,8.64,32.51,3,9.20,34.50,5,10.41,38.11,2,8.69,32.87,4,9.11,35.23
1,8.89,41.40,3,9.43,43.93,5,11.13,49.24,2,9.01,41.88,4,9.97,45.20
