Annabel de CLEER POSITION,Annabel de CLEER LAP TIME,Annabel de CLEER ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME
0,17.144,17.144,0,17.131,17.131,0,16.850,16.850
0,12.132,29.276,0,12.277,29.409,0,12.367,29.216
0,11.166,40.442,0,10.983,40.392,0,11.045,40.261
0,10.208,50.650,0,10.128,50.520,0,10.075,50.337
0,9.955,1:00.605,0,9.922,1:00.443,0,9.970,1:00.306
0,10.187,1:10.792,0,10.020,1:10.463,0,10.010,1:10.317
0,10.353,1:21.145,0,10.103,1:20.566,0,10.126,1:20.442
0,10.665,1:31.810,0,9.846,1:30.412,0,10.398,1:30.840
0,11.121,1:42.931,0,10.226,1:40.638,0,11.182,1:42.022
