Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Robert SEIFERT POSITION,Robert SEIFERT LAP TIME,Robert SEIFERT ELAPSED TIME,HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
2,6.87,6.87,1,6.60,6.60,3,6.98,6.98,4,7.09,7.09
2,8.94,15.81,1,8.85,15.45,3,8.96,15.94,4,8.94,16.03
2,8.40,24.21,1,8.45,23.90,3,8.51,24.45,4,8.48,24.51
2,8.35,32.56,1,8.65,32.55,4,8.35,32.80,3,8.24,32.75
2,9.03,41.584,4,9.44,41.985,3,8.87,41.662,1,8.76,41.504
