TRAN Aaron POSITION,TRAN Aaron LAP TIME,TRAN Aaron ELAPSED TIME,Fabrice DUFBERG SUH POSITION,Fabrice DUFBERG SUH LAP TIME,Fabrice DUFBERG SUH ELAPSED TIME,WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,Michal CUJA POSITION,Michal CUJA LAP TIME,Michal CUJA ELAPSED TIME,de Vin WONG POSITION,de Vin WONG LAP TIME,de Vin WONG ELAPSED TIME
2,7.20,7.20,1,7.07,7.07,4,7.70,7.70,3,7.35,7.35,5,7.80,7.80
2,9.13,16.33,1,9.06,16.13,4,9.79,17.49,3,9.41,16.76,5,9.76,17.56
2,8.69,25.02,1,8.79,24.92,4,9.57,27.06,3,9.25,26.01,5,9.55,27.11
2,9.07,34.09,1,9.12,34.04,5,9.93,36.99,3,9.46,35.47,4,9.86,36.97
2,,43.432,1,,43.427,5,11.07,48.048,3,9.89,45.334,4,10.30,47.254
