START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,11.83,11.83,2,11.74,11.74,1,11.73,11.73,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.91,20.74,3,9.11,20.85,1,8.91,20.64,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.80,29.54,3,8.97,29.82,1,8.76,29.40,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.80,38.34,3,8.75,38.57,1,8.82,38.22,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.81,47.15,3,9.36,47.93,1,8.76,46.98,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.60,55.75,3,9.54,57.47,1,8.54,55.52,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.55,1:04.30,3,8.83,1:06.30,1,8.59,1:04.11,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.59,1:12.89,3,8.86,1:15.16,1,8.69,1:12.80,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.68,1:21.57,3,9.06,1:24.22,1,8.67,1:21.47,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.87,1:30.44,3,9.13,1:33.35,1,8.88,1:30.35,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.80,1:39.24,3,8.89,1:42.24,1,8.71,1:39.06,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.59,1:47.83,3,9.07,1:51.31,1,8.49,1:47.55,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.52,1:56.35,3,8.92,2:00.23,1,8.56,1:56.11,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.50,2:04.85,3,9.07,2:09.30,1,8.62,2:04.73,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.59,2:13.44,3,9.14,2:18.44,1,8.61,2:13.34,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
1,8.66,2:22.10,3,9.20,2:27.64,2,8.83,2:22.17,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
1,8.79,2:30.89,3,8.89,2:36.53,2,8.85,2:31.02,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.92,2:39.81,3,9.17,2:45.70,1,8.60,2:39.62,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.58,2:48.39,3,9.01,2:54.71,1,8.70,2:48.32,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.68,2:57.07,3,8.91,3:03.62,1,8.65,2:56.97,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.60,3:05.67,3,9.29,3:12.91,1,8.63,3:05.60,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
1,8.87,3:14.54,3,9.28,3:22.19,2,9.03,3:14.63,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
1,8.95,3:23.49,3,9.18,3:31.37,2,8.99,3:23.62,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,12.36,3:35.85,3,9.41,3:40.78,1,8.70,3:32.32,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,10.77,3:46.62,3,9.27,3:50.05,1,9.10,3:41.42,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,9.33,3:55.95,3,9.55,3:59.60,1,9.04,3:50.46,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
2,8.74,4:04.691,3,9.59,4:09.199,1,8.68,3:59.147,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),3000mRelay,m,FinalB,1
