START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,10.57,10.57,1,10.06,10.06,2,10.24,10.24,3,10.42,10.42,5,10.69,10.69,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
4,14.47,25.04,1,14.57,24.63,2,14.51,24.75,3,14.51,24.93,5,14.49,25.18,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
4,13.90,38.94,2,14.07,38.70,3,14.04,38.79,1,13.60,38.53,5,13.94,39.12,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
4,12.06,51.00,2,12.11,50.81,3,12.11,50.90,1,11.13,49.66,5,12.00,51.12,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
4,12.18,1:03.18,2,12.15,1:02.96,3,12.13,1:03.03,1,11.76,1:01.42,5,12.13,1:03.25,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
5,12.09,1:15.27,3,12.18,1:15.14,4,12.16,1:15.19,1,11.79,1:13.21,2,11.85,1:15.10,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
5,10.96,1:26.23,3,10.68,1:25.82,4,10.69,1:25.88,1,11.69,1:24.90,2,10.51,1:25.61,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
5,10.17,1:36.40,4,10.25,1:36.07,3,10.07,1:35.95,1,10.70,1:35.60,2,10.21,1:35.82,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
5,9.87,1:46.27,3,10.01,1:46.08,4,10.14,1:46.09,1,10.27,1:45.87,2,10.13,1:45.95,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
1,9.59,1:55.86,2,9.85,1:55.93,,,,4,10.20,1:56.07,3,10.10,1:56.05,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
1,9.07,2:04.93,3,9.67,2:05.60,4,,2:05.77,5,10.11,2:06.18,2,9.45,2:05.50,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
1,9.14,2:14.07,4,9.85,2:15.45,3,9.56,2:15.33,5,10.06,2:16.24,2,8.93,2:14.43,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
1,9.01,2:23.08,4,10.08,2:25.53,3,9.72,2:25.05,5,10.16,2:26.40,2,9.03,2:23.46,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
1,9.48,2:32.551,4,10.48,2:36.004,3,9.74,2:34.789,5,10.49,2:36.884,2,9.67,2:33.130,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,m,RepHeats,3
