START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.30,9.30,4,9.41,9.41,3,9.40,9.40,1,9.14,9.14,6,9.56,9.56,7,9.63,9.63,5,9.43,9.43,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,10.86,20.16,3,10.86,20.27,4,11.00,20.40,1,10.85,19.99,7,11.10,20.66,6,10.97,20.60,5,11.07,20.50,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.94,30.10,3,9.98,30.25,4,10.03,30.43,1,9.90,29.89,7,10.14,30.80,6,10.06,30.66,5,10.03,30.53,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.64,39.74,3,9.59,39.84,4,9.60,40.03,1,9.65,39.54,7,9.53,40.33,6,9.55,40.21,5,9.58,40.11,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.47,49.21,3,9.45,49.29,4,9.39,49.42,1,9.51,49.05,7,9.39,49.72,6,9.37,49.58,5,9.38,49.49,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.53,58.74,3,9.54,58.83,4,9.54,58.96,1,9.58,58.63,7,9.61,59.33,5,9.48,59.06,6,9.68,59.17,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.60,1:08.34,3,9.61,1:08.44,4,9.59,1:08.55,1,9.62,1:08.25,7,9.56,1:08.89,5,9.61,1:08.67,6,9.58,1:08.75,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.59,1:17.93,3,9.59,1:18.03,4,9.57,1:18.12,1,9.60,1:17.85,7,9.59,1:18.48,5,9.57,1:18.24,6,9.58,1:18.33,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
1,9.48,1:27.41,2,9.55,1:27.58,4,9.56,1:27.68,3,9.75,1:27.60,7,9.56,1:28.04,5,9.59,1:27.83,6,9.60,1:27.93,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.61,1:37.02,3,9.54,1:37.12,1,9.31,1:36.99,6,9.92,1:37.52,7,9.56,1:37.60,3,9.29,1:37.12,5,9.54,1:37.47,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
2,9.41,1:46.43,4,9.79,1:46.91,1,9.22,1:46.21,7,10.22,1:47.74,6,9.95,1:47.55,3,9.42,1:46.54,5,9.56,1:47.03,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
3,9.38,1:55.81,5,9.89,1:56.80,1,9.28,1:55.49,7,10.31,1:58.05,6,10.31,1:57.86,2,9.25,1:55.79,4,9.76,1:56.79,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
3,9.61,2:05.42,4,9.89,2:06.69,1,9.26,2:04.75,7,10.37,2:08.42,6,10.54,2:08.40,2,9.13,2:04.92,5,10.53,2:07.32,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
3,9.97,2:15.39,4,10.19,2:16.884,1,9.35,2:14.10,6,10.65,2:19.078,7,10.85,2:19.255,2,9.31,2:14.23,5,10.99,2:18.314,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Rep.Quarterfinals,2
