LI Wenlong POSITION,LI Wenlong LAP TIME,LI Wenlong ELAPSED TIME,Mateusz KRZEMINSKI POSITION,Mateusz KRZEMINSKI LAP TIME,Mateusz KRZEMINSKI ELAPSED TIME,Andras SZIKLASI POSITION,Andras SZIKLASI LAP TIME,Andras SZIKLASI ELAPSED TIME,Jens van 'T WOUT POSITION,Jens van 'T WOUT LAP TIME,Jens van 'T WOUT ELAPSED TIME,Triphop THONGNGAM POSITION,Triphop THONGNGAM LAP TIME,Triphop THONGNGAM ELAPSED TIME
1,7.08,7.08,4,7.32,7.32,2,7.16,7.16,3,7.23,7.23,5,7.51,7.51
1,8.93,16.01,4,9.13,16.45,2,9.06,16.22,3,9.11,16.34,5,9.19,16.70
1,8.47,24.48,4,8.53,24.98,2,8.34,24.56,3,8.49,24.83,5,8.61,25.31
1,8.64,33.12,4,8.59,33.57,2,8.62,33.18,3,8.43,33.26,5,8.96,34.27
1,8.88,42.00,4,8.68,42.256,2,8.86,42.04,3,8.90,42.16,5,9.22,43.490
