Boren ZUNAC POSITION,Boren ZUNAC LAP TIME,Boren ZUNAC ELAPSED TIME,Dariusz KULESZA POSITION,Dariusz KULESZA LAP TIME,Dariusz KULESZA ELAPSED TIME,Viktor KOROLOV POSITION,Viktor KOROLOV LAP TIME,Viktor KOROLOV ELAPSED TIME,Uladzislau SHERAKOU POSITION,Uladzislau SHERAKOU LAP TIME,Uladzislau SHERAKOU ELAPSED TIME,BEAN Nicholas POSITION,BEAN Nicholas LAP TIME,BEAN Nicholas ELAPSED TIME
0,13.328,13.328,0,13.470,13.470,0,12.425,12.425,0,13.460,13.460,0,12.936,12.936
0,10.187,23.515,0,9.759,23.229,0,10.628,23.052,0,10.067,23.528,0,10.156,23.092
0,9.998,33.513,0,9.820,33.049,0,9.439,32.491,0,10.032,33.560,0,9.751,32.843
0,10.329,43.842,0,9.995,43.045,0,9.877,42.368,0,10.069,43.628,0,9.814,42.657
0,10.330,54.172,0,9.934,52.978,0,10.237,52.604,0,10.388,54.017,0,9.970,52.627
0,10.702,1:04.874,0,9.712,1:02.690,0,9.878,1:02.482,0,10.637,1:04.653,0,9.812,1:02.439
0,11.015,1:15.888,0,10.078,1:12.768,0,10.450,1:12.932,0,11.090,1:15.744,0,10.207,1:12.646
0,11.206,1:27.095,0,10.421,1:23.189,0,11.065,1:23.997,0,11.236,1:26.980,0,10.083,1:22.728
0,,,0,,,0,,,0,,,0,,
