de CLEMENTE Clayton POSITION,de CLEMENTE Clayton LAP TIME,de CLEMENTE Clayton ELAPSED TIME,ROES Sven POSITION,ROES Sven LAP TIME,ROES Sven ELAPSED TIME,LEE June Seo POSITION,LEE June Seo LAP TIME,LEE June Seo ELAPSED TIME,DION Pascal POSITION,DION Pascal LAP TIME,DION Pascal ELAPSED TIME,MIYATA Shogo POSITION,MIYATA Shogo LAP TIME,MIYATA Shogo ELAPSED TIME
5,7.53,7.53,3,7.10,7.10,1,6.62,6.62,2,6.84,6.84,4,7.29,7.29
5,9.41,16.94,3,8.77,15.87,1,8.70,15.32,2,8.58,15.42,4,8.75,16.04
5,8.71,25.65,3,8.27,24.14,1,8.39,23.71,2,8.39,23.81,4,8.36,24.40
5,9.16,34.81,3,8.35,32.49,1,8.45,32.16,2,8.47,32.28,4,8.47,32.87
5,9.42,44.23,3,8.43,40.92,1,8.52,40.68,2,8.53,40.81,4,8.53,41.40
