NOH Jinkyu POSITION,NOH Jinkyu LAP TIME,NOH Jinkyu ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Daniel ZETZSCHE POSITION,Daniel ZETZSCHE LAP TIME,Daniel ZETZSCHE ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME
1,13.88,13.88,2,14.01,14.01,3,14.05,14.05,4,14.11,14.11
1,10.53,24.41,3,10.58,24.59,2,10.46,24.51,4,10.63,24.74
1,10.35,34.76,3,10.35,34.94,2,10.34,34.85,4,10.33,35.07
1,10.09,44.85,3,10.06,45.00,2,10.09,44.94,4,10.09,45.16
1,9.77,54.62,3,9.83,54.83,2,9.79,54.73,4,9.79,54.95
1,9.28,1:03.90,3,9.27,1:04.10,2,9.26,1:03.99,4,9.28,1:04.23
1,9.04,1:12.94,2,9.00,1:13.10,3,9.12,1:13.11,4,9.06,1:13.29
1,9.05,1:21.99,2,9.05,1:22.15,3,9.25,1:22.36,4,9.18,1:22.47
1,9.26,1:31.244,2,9.27,1:31.411,3,9.46,1:31.819,4,9.40,1:31.868
