WANG Yang-Chun POSITION,WANG Yang-Chun LAP TIME,WANG Yang-Chun ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
4,8.29,8.29,3,7.96,7.96,2,7.04,7.04,1,6.98,6.98
4,10.03,18.32,3,10.18,18.14,1,9.19,16.23,2,9.35,16.33
4,9.59,27.91,3,9.35,27.49,1,8.95,25.18,2,8.89,25.22
4,9.86,37.77,3,9.53,37.02,1,8.97,34.15,2,9.11,34.33
4,10.21,47.979,3,9.88,46.894,2,9.54,43.690,1,9.25,43.579
