FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,KIM Min-Jee POSITION,KIM Min-Jee LAP TIME,KIM Min-Jee ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Maria GARCIA POSITION,Maria GARCIA LAP TIME,Maria GARCIA ELAPSED TIME
1,7.421,7.421,4,7.842,7.842,2,7.608,7.608,3,7.718,7.718
1,10.093,17.513,4,9.894,17.736,2,10.040,17.647,3,9.943,17.660
1,9.705,27.218,3,9.626,27.361,4,9.747,27.393,2,9.655,27.314
1,9.444,36.661,3,9.559,36.919,2,9.416,36.808,4,9.723,37.037
1,9.74,46.395,3,9.62,46.539,2,9.73,46.530,4,22.15,59.181
