Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME,HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME
1,6.78,6.78,2,6.91,6.91,4,7.13,7.13,3,7.10,7.10
1,8.95,15.73,2,8.98,15.89,4,9.16,16.29,3,8.95,16.05
1,8.36,24.09,2,8.29,24.18,4,8.25,24.54,3,8.25,24.30
1,8.54,32.63,2,8.55,32.73,4,8.44,32.98,3,8.53,32.83
1,8.75,41.374,2,8.76,41.483,4,8.56,41.537,3,8.69,41.518
