FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Hyo-Jung KIM POSITION,Hyo-Jung KIM LAP TIME,Hyo-Jung KIM ELAPSED TIME,HAN Yueshuang POSITION,HAN Yueshuang LAP TIME,HAN Yueshuang ELAPSED TIME,Anouk LEBLANC-BOUCHER POSITION,Anouk LEBLANC-BOUCHER LAP TIME,Anouk LEBLANC-BOUCHER ELAPSED TIME
1,7.1612,7.1612,3,7.6374,7.6374,4,7.8245,7.8245,2,7.4513,7.4513
1,9.4921,16.6533,3,9.5939,17.2313,4,9.6320,17.4565,2,9.4432,16.8945
1,9.2026,25.8559,3,9.1706,26.4019,4,9.6070,27.0635,2,9.0738,25.9683
1,9.2619,35.1178,3,9.1245,35.5264,4,9.7269,36.7904,2,9.2539,35.2222
1,9.55,44.664,3,9.36,44.878,4,9.84,46.627,2,9.57,44.787
