Jack BURROWS POSITION,Jack BURROWS LAP TIME,Jack BURROWS ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,NEMIRO Vladyslav POSITION,NEMIRO Vladyslav LAP TIME,NEMIRO Vladyslav ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME
2,7.37,7.37,3,7.51,7.51,4,7.76,7.76,1,6.94,6.94
2,9.19,16.56,3,9.48,16.99,4,9.45,17.21,1,8.96,15.90
2,8.68,25.24,3,8.92,25.91,4,9.01,26.22,1,8.49,24.39
2,8.84,34.08,3,9.11,35.02,4,9.13,35.35,1,8.61,33.00
2,9.03,43.110,3,9.17,44.197,4,9.37,44.723,1,8.85,41.85
