Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Nicola FRANCESCHINA POSITION,Nicola FRANCESCHINA LAP TIME,Nicola FRANCESCHINA ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME
1,6.801,6.801,2,6.848,6.848,3,7.017,7.017,4,7.238,7.238
1,9.196,15.997,2,9.165,16.013,3,9.230,16.247,4,9.109,16.346
1,8.798,24.795,2,8.906,24.918,3,8.857,25.103,4,8.832,25.178
1,9.074,33.868,2,8.974,33.891,3,8.827,33.929,4,9.096,34.273
1,9.23,43.095,2,9.24,43.124,3,9.23,43.155,4,9.26,43.533
