Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME
1,7.22,7.22,2,7.31,7.31,3,7.39,7.39,4,7.55,7.55
1,9.51,16.73,2,9.58,16.89,3,9.59,16.98,4,9.60,17.15
1,9.17,25.90,2,9.15,26.04,3,9.19,26.17,4,9.18,26.33
1,9.31,35.21,2,9.28,35.32,3,9.23,35.40,4,9.31,35.64
1,9.52,44.730,2,9.51,44.824,3,9.51,44.907,4,9.52,45.155
